ISIN,SCODE,STICKER,CODE,NUMBER,NAME,Category
INE318D01020,531845,ZENITHSTL,T,28768,ZENITHSTL,IQ
INE318D01020,531845,ZENITHSTL,T,14566,ZENITHSTL,BE
INE318D01020,531845,ZENITHSTL,T,16628,ZENITHSTL,RL
INE318D01020,531845,ZENITHSTL,T,14562,ZENITHSTL,EQ
INE318D01020,531845,ZENITHSTL,T,14565,ZENITHSTL,BL
INF209K015L1,536704,BSLFTPIODQ,F,0,0,0
INE741K07579,938742,970CAGL28,F,18488,970CAGL28,UD
INE741K07579,938742,970CAGL28,F,18487,970CAGL28,ND
INE219501017,202979,0,0,2445,NORTHSUG,EQ
IN3420220201,209351,0,0,13401,767WB41,SG
IN002018Z232,804068,364TB060919,G,0,0,0
INF179KC1536,213098,0,0,9286,H1126D44RQ,MF
IN002024X060,804908,91D020824,G,23644,91D020824,TB
INE414G07JP8,213265,0,0,756715,820MFL30,U0
INE414G07JP8,213265,0,0,756714,820MFL30,N0
INF204KB15B4,542664,NXLI8G,F,0,0,0
INE870H14VF1,729513,N18MI29525,F,0,0,0
IN1020230034,810942,771AP33A,G,14959,771AP33A,SG
DUMMY0000069,208824,0,0,10021,BBETF0INAV,EQ
INF200KA10M2,543549,SFMP66DR,F,0,0,0
IN1520220162,810911,76GJ32,G,12667,76GJ32,SG
INE939Q01017,202984,0,0,0,0,0
INF174KA1GC5,207735,0,0,2627,IT,EQ
INF174KA1GC5,207735,0,0,2629,IT,RL
INF174KA1GC5,207735,0,0,2632,IT,BL
INE917I01010,532977,BAJAJ-AUTO,A,27466,BAJAJ-AUTO,IQ
INE917I01010,532977,BAJAJ-AUTO,A,16672,BAJAJ-AUTO,BL
INE917I01010,532977,BAJAJ-AUTO,A,16673,BAJAJ-AUTO,BE
INE917I01010,532977,BAJAJ-AUTO,A,16674,BAJAJ-AUTO,RL
INE917I01010,532977,BAJAJ-AUTO,A,11090,BAJAJ-AUTO,AF
INE917I01010,532977,BAJAJ-AUTO,A,16669,BAJAJ-AUTO,EQ
INE425F01028,511585,BEFOUNDMOL,XT,0,0,0
IN2120240097,212211,0,0,27200,719MP38,SG
IN3020190036,207127,0,0,22155,728SK30,SG
IN3120240012,211490,0,0,23423,742TN34A,SG
IN3120240186,211817,0,0,24646,727TN32,SG
IN3820210083,208584,0,0,8284,699PY29,SG
INE111B01023,526881,63MOONS,B,27719,63MOONS,IQ
INE111B01023,526881,63MOONS,B,15756,63MOONS,RL
INE111B01023,526881,63MOONS,B,11868,63MOONS,EQ
INE111B01023,526881,63MOONS,B,11871,63MOONS,BE
INE111B01023,526881,63MOONS,B,12074,63MOONS,BL
INE558R01013,202985,HECPROJECT,NT,15504,HECPROJECT,SL
INE558R01013,202985,HECPROJECT,NT,15544,HECPROJECT,SQ
INE558R01013,202985,HECPROJECT,NT,15550,HECPROJECT,SO
INE558R01013,202985,HECPROJECT,NT,15457,HECPROJECT,SM
INE558R01013,202985,HECPROJECT,NT,15493,HECPROJECT,ST
INE558R01013,202985,HECPROJECT,NT,7425,HECPROJECT,EQ
INE558R01013,202985,HECPROJECT,NT,7428,HECPROJECT,RL
INE558R01013,202985,HECPROJECT,NT,7429,HECPROJECT,BE
INE558R01013,202985,HECPROJECT,NT,7435,HECPROJECT,BL
INE558R01013,202985,HECPROJECT,NT,7449,HECPROJECT,IQ
INE0JMN01019,543519,SFSL,MT,752778,SFSL$,SM
INE0JMN01019,543519,SFSL,MT,753073,SFSL$,ST
INE653S01028,539216,GARMNTMNTR,T,754590,GARMNTMNT$,AF
INE653S01028,539216,GARMNTMNTR,T,758397,GARMNTMNT$,BL
INE653S01028,539216,GARMNTMNTR,T,752502,GARMNTMNT$,BE
INE653S01028,539216,GARMNTMNTR,T,752503,GARMNTMNT$,RL
INE653S01028,539216,GARMNTMNTR,T,751176,GARMNTMNT$,EQ
INE039A07850,212728,0,0,6652,IFCIZC25,NM
INE039A07850,212728,0,0,6654,IFCIZC25,UM
INE110L14TC5,729008,RJIL13325,F,0,0,0
INE549K07BW6,938428,880MFL28,F,0,0,0
IN2020200233,207592,0,0,1709,617KL27,SG
IN0020160076,800259,SGBNOV24,G,19203,SGBNOV24,GB
IN000336C031,800515,GS19MAR2036,G,0,0,0
IN002022X239,804650,91TB081222,G,10924,91D081222,TB
INE118R01032,540259,SHANGAR,XT,758759,SHANGAR$,BL
INE118R01032,540259,SHANGAR,XT,752574,SHANGAR$,BE
INE118R01032,540259,SHANGAR,XT,752575,SHANGAR$,RL
INE118R01032,540259,SHANGAR,XT,754719,SHANGAR$,AF
INE00U401027,544227,UNIECOM,B,24810,UNIECOM,RL
INE00U401027,544227,UNIECOM,B,24811,UNIECOM,BE
INE00U401027,544227,UNIECOM,B,24812,UNIECOM,BL
INE00U401027,544227,UNIECOM,B,24813,UNIECOM,IQ
IN1520240038,211875,0,0,24839,706GJ29,SG
IN002024Z206,804955,364TB15825,G,24846,364D150825,TB
INF109KC19W1,544229,METALIETF,B,24861,METALIETF,EQ
INF109KC19W1,544229,METALIETF,B,24862,METALIETF,RL
INF109KC19W1,544229,METALIETF,B,24863,METALIETF,BL
INE878H01024,533506,INVENTURE,B,24870,INVENTURE,EQ
INE878H01024,533506,INVENTURE,B,24873,INVENTURE,BL
INE878H01024,533506,INVENTURE,B,24874,INVENTURE,BE
INE878H01024,533506,INVENTURE,B,24875,INVENTURE,RL
DUMMY0000237,211881,0,0,24876,METALIINAV,EQ
INE0L6807179,211884,0,0,24877,AAFS28A,N0
INE0L6807179,211884,0,0,24878,AAFS28A,U0
INE0U0201016,211885,BALCO,NS,24879,BALCO,SM
INE0U0201016,211885,BALCO,NS,24880,BALCO,SL
INE0U0201016,211885,BALCO,NS,24881,BALCO,SQ
INE0U0201016,211885,BALCO,NS,24882,BALCO,ST
INE357L07499,211900,0,0,24903,845NOM27A,N0
INE357L07499,211900,0,0,24904,845NOM27A,U0
INE819L01012,200535,ELGIRUBCO,NT,24924,ELGIRUBCO,EQ
INE195Y01010,543625,SECURCRED,Z,1998,SECURCRED,SZ
INE02KN07048,211797,0,0,24593,860GFL27,N0
INE02KN07048,211797,0,0,24594,860GFL27,U0
INE007N14EA5,728317,FFSL281124,F,0,0,0
INE523L07660,938099,88NWIL25,F,0,0,0
INE532F07GH2,939855,1050EFS29A,F,0,0,0
IN002020Y504,804420,182TB160921,G,2777,182D160921,TB
IN002023Y086,804762,182TB231123,G,16109,182D231123,TB
INE296A07RW1,973618,715BFL31,F,0,0,0
IN1220210240,208579,0,0,8295,712AS32A,SG
INE148I07OU8,938692,925SCL28I,F,17546,925SCL28I,BA
INE148I07OU8,938692,925SCL28I,F,17548,925SCL28I,46
INE584A01023,526371,NMDC,A,28229,NMDC,IQ
INE584A01023,526371,NMDC,A,16196,NMDC,RL
INE584A01023,526371,NMDC,A,15332,NMDC,EQ
INE584A01023,526371,NMDC,A,15335,NMDC,BL
INE584A01023,526371,NMDC,A,15336,NMDC,BE
INE584A01023,526371,NMDC,A,9794,NMDC,AF
INE261F08EO7,212707,0,0,30265,748NABF28,N0
INE261F08EO7,212707,0,0,30266,748NABF28,U0
INE321N07418,975721,IFSL060624,F,0,0,0
IN4520240107,211657,0,0,24011,743TS43,SG
IN002018Z331,804078,364TB141119,G,0,0,0
INE148I07GN9,935862,SCLZC26,F,18631,SCLZC26,UB
INE148I07GN9,935862,SCLZC26,F,18630,SCLZC26,NB
INE260E01014,530977,SKCIL,X,750373,SKCIL$,EQ
INE260E01014,530977,SKCIL,X,750374,SKCIL$,RL
INE260E01014,530977,SKCIL,X,754130,SKCIL$,AF
INE260E01014,530977,SKCIL,X,755821,SKCIL$,BL
INF109KC1G66,542916,IPRU9603,F,0,0,0
IN2120200141,207299,0,0,22338,661MP35,SG
INE427F07021,976529,835CHL28,F,0,0,0
INE701B01021,532693,PUNJLLOYD,Z,28348,PUNJLLOYD,IQ
INE701B01021,532693,PUNJLLOYD,Z,13396,PUNJLLOYD,BZ
INE701B01021,532693,PUNJLLOYD,Z,16297,PUNJLLOYD,RL
INE701B01021,532693,PUNJLLOYD,Z,13142,PUNJLLOYD,EQ
INE701B01021,532693,PUNJLLOYD,Z,13145,PUNJLLOYD,BE
INE701B01021,532693,PUNJLLOYD,Z,13146,PUNJLLOYD,BL
INE0IPL01018,517423,INTEGSW,XT,753678,INTEGSW$,AF
INE0IPL01018,517423,INTEGSW,XT,755369,INTEGSW$,BL
INE0IPL01018,517423,INTEGSW,XT,752020,INTEGSW$,BE
INE0IPL01018,517423,INTEGSW,XT,752021,INTEGSW$,RL
INE0IPL01018,517423,INTEGSW,XT,31527,INTEGSW$,EQ
INE674M01019,531274,KINETRU,XT,0,0,0
INF204KB1IM3,537459,NFXXV18DG,F,0,0,0
INF179KC1CP9,543507,H1876D46DD,F,8770,H1876D46DD,MF
INE721A07OO2,208683,0,0,8627,SRTRANSFIN,YX
INE721A07OO2,208683,0,0,8630,SRTRANSFIN,MX
INF179KC1HC6,543967,HFMPCC50RD,F,18186,HFMPCC50RD,MF
INE701G14262,729270,AKCSL24425,F,0,0,0
INE289B14JT3,729768,GICHFL3725,F,0,0,0
IN1220240049,211790,0,0,24567,735AS39,SG
IN1720240028,211559,0,0,23673,747HP33,SG
INE551U07316,975979,1137SFPL25,F,0,0,0
INE347A01017,502157,MANGLMCEM,B,2106,MANGLMCEM,EQ
INE347A01017,502157,MANGLMCEM,B,6252,MANGLMCEM,BE
INE347A01017,502157,MANGLMCEM,B,12581,MANGLMCEM,BL
INE347A01017,502157,MANGLMCEM,B,28121,MANGLMCEM,IQ
INE347A01017,502157,MANGLMCEM,B,16100,MANGLMCEM,RL
INE053F07520,208698,0,0,31126,IRFC,N1
INE053F07520,208698,0,0,31127,IRFC,U1
INE323K01017,524322,KABRADG,XT,755542,KABRADG$,BL
INE323K01017,524322,KABRADG,XT,752121,KABRADG$,RL
INE323K01017,524322,KABRADG,XT,753851,KABRADG$,AF
INE323K01017,524322,KABRADG,XT,31863,KABRADG$,EQ
INE323K01017,524322,KABRADG,XT,752120,KABRADG$,BE
INE0Q7Q23015,211124,0,0,22683,NDRINVIT,BL
INE0Q7Q23015,211124,0,0,22680,NDRINVIT,IV
INE0Q7Q23015,211124,0,0,22681,NDRINVIT,ID
INE0Q7Q23015,211124,0,0,22682,NDRINVIT,IO
INE134E07AN1,937373,7PFCL31,F,0,0,0
INF903J018U8,205107,0,0,12881,RLDZDG,MF
IN2920240404,212293,0,0,28267,710RJ46,SG
IN3520230282,211321,0,0,23195,747CG34,SG
INE528G08303,953144,890YES25,F,0,0,0
INE818F07138,960075,77KFC29,F,0,0,0
INE028A08240,960413,815BOBPERA,F,0,0,0
INE891K07929,975351,819AFL29,F,0,0,0
IN2920230488,211240,0,0,22987,74RJ42,SG
IN2920230504,211267,0,0,23101,737RJ45,SG
INE115301017,205111,0,0,2006,LLOYDMETAL,EQ
INE890C01046,519260,SANWARIA,Z,46,SANWARIA,BZ
INE890C01046,519260,SANWARIA,Z,28441,SANWARIA,IQ
INE890C01046,519260,SANWARIA,Z,16373,SANWARIA,RL
INE890C01046,519260,SANWARIA,Z,13322,SANWARIA,EQ
INE890C01046,519260,SANWARIA,Z,13325,SANWARIA,BE
INE890C01046,519260,SANWARIA,Z,13326,SANWARIA,BL
INE482A01020,500878,CEATLTD,A,27556,CEATLTD,IQ
INE482A01020,500878,CEATLTD,A,15257,CEATLTD,BE
INE482A01020,500878,CEATLTD,A,15258,CEATLTD,BL
INE482A01020,500878,CEATLTD,A,15615,CEATLTD,RL
INE482A01020,500878,CEATLTD,A,15254,CEATLTD,EQ
INE482A01020,500878,CEATLTD,A,7350,CEATLTD,AF
INE558A01019,523638,IPRINGLTD,X,5618,IPRINGS,EQ
INE558A01019,523638,IPRINGLTD,X,8173,IPRINGS,BE
INF109KA1590,535753,IPRU8296,F,0,0,0
INE064301018,205109,0,0,848,DEWANSTEEL,EQ
IN3120250219,811071,744TNSDL55,G,758582,744TN55,SG
IN1020220357,208967,0,0,10458,779AP31,SG
IN3420200047,207203,0,0,22176,665WB30,SG
INE218G01017,206357,0,0,0,0,0
INE956B01013,531923,DHAMPURE,X,750699,DHAMPURE$,EQ
INE956B01013,531923,DHAMPURE,X,750700,DHAMPURE$,RL
INE531X01018,531931,SAICAPI,X,750702,SAICAPI$,EQ
INE531X01018,531931,SAICAPI,X,750703,SAICAPI$,RL
INE669W01018,531946,CHADPAP,X,750704,CHADPAP$,EQ
INE669W01018,531946,CHADPAP,X,750705,CHADPAP$,RL
INE811H01017,531952,RIBATEX,X,750708,RIBATEX$,EQ
INE811H01017,531952,RIBATEX,X,750709,RIBATEX$,RL
INE219M01021,532090,ATVOENT,X,750748,ATVOENT$,EQ
INE219M01021,532090,ATVOENT,X,750749,ATVOENT$,RL
INE807D01030,532092,EPUJA,X,750750,EPUJA$,EQ
INE807D01030,532092,EPUJA,X,750751,EPUJA$,RL
INE243B01016,532350,PADMALAYAT,Z,750792,PADMALAYA$,EQ
INE448B01029,532355,PICTUREHS,X,750793,PICTUREHS$,EQ
INE448B01029,532355,PICTUREHS,X,750794,PICTUREHS$,RL
INE347H01012,532745,INDICAP,X,750834,INDICAP$,EQ
INE347H01012,532745,INDICAP,X,750835,INDICAP$,RL
INE272G01014,532911,PARLEIND,X,750850,PARLEIND$,EQ
INE272G01014,532911,PARLEIND,X,750851,PARLEIND$,RL
INE790D01020,532992,CHLLTD,X,750860,CHLLTD$,EQ
INE790D01020,532992,CHLLTD,X,750861,CHLLTD$,RL
INE274K01012,533108,BTTL,XT,750869,BTTL$,EQ
INE241F01011,534063,FUTSOL,X,750890,FUTSOL$,EQ
INE241F01011,534063,FUTSOL,X,750891,FUTSOL$,RL
INE247C01023,534741,VIRTUALG,X,750906,VIRTUALG$,EQ
INE247C01023,534741,VIRTUALG,X,750907,VIRTUALG$,RL
INE234G01022,534755,TRIOMERC,X,750908,TRIOMERC$,EQ
INE234G01022,534755,TRIOMERC,X,750909,TRIOMERC$,RL
INE340O01021,535910,MMLF,T,750931,MMLF$,EQ
INE401B01010,538273,RESPONSINF,X,750971,RESPONSIN$,EQ
INE401B01010,538273,RESPONSINF,X,750972,RESPONSIN$,RL
INE318N01011,538401,METSL,X,750978,METSL$,EQ
INE318N01011,538401,METSL,X,750979,METSL$,RL
INE075K01013,538539,ANVRDHI,X,750995,ANVRDHI$,EQ
INE075K01013,538539,ANVRDHI,X,750996,ANVRDHI$,RL
INE404F01031,538597,TTIENT,X,751012,TTIENT$,EQ
INE404F01031,538597,TTIENT,X,751013,TTIENT$,RL
INE457P01020,538607,TOYAMSL,X,751014,TOYAMSL$,EQ
INE457P01020,538607,TOYAMSL,X,751015,TOYAMSL$,RL
INE837C01013,538646,QGO,X,751022,QGO$,EQ
INE837C01013,538646,QGO,X,751023,QGO$,RL
INE149Q01021,538778,KALYANCAP,X,751055,KALYANCAP$,EQ
INE149Q01021,538778,KALYANCAP,X,751056,KALYANCAP$,RL
INE997C01015,538787,GBFL,X,751057,GBFL$,EQ
INE997C01015,538787,GBFL,X,751058,GBFL$,RL
INE183Q01020,538868,CSL,X,751079,CSL$,EQ
INE183Q01020,538868,CSL,X,751080,CSL$,RL
INE947G01011,538964,MERCURYLAB,X,751110,MERCURYLA$,EQ
INE947G01011,538964,MERCURYLAB,X,751111,MERCURYLA$,RL
INE184Q01010,539032,FRASER,X,751132,FRASER$,EQ
INE184Q01010,539032,FRASER,X,751133,FRASER$,RL
INE193R01019,539111,SHESHAINDS,XT,751143,SHESHAIND$,EQ
INE104F01029,539122,BODHTREE,XT,751153,BODHTREE$,EQ
INE682B01023,539149,ICSL,X,751160,ICSL$,EQ
INE682B01023,539149,ICSL,X,751161,ICSL$,RL
INE540S01019,539220,MISHKA,XT,751182,MISHKA$,EQ
INE897N01014,539288,AVI,XT,751204,AVI$,EQ
INE671K01019,539300,SUNRAKSHAK,XT,751207,SUNRAKSHA$,EQ
INE203T01012,539314,UNIAUTO,B,751210,UNIAUTO$,EQ
INE203T01012,539314,UNIAUTO,B,751211,UNIAUTO$,RL
INE019D01016,539383,MAHAVEER,Z,751218,MAHAVEER$,EQ
INE721C01019,539492,GARBIFIN,X,751239,GARBIFIN$,EQ
INE721C01019,539492,GARBIFIN,X,751240,GARBIFIN$,RL
INE430R01023,539528,AAYUSH,X,751259,AAYUSH$,EQ
INE430R01023,539528,AAYUSH,X,751260,AAYUSH$,RL
INE079C01012,539599,KEL,XT,751286,KEL$,EQ
INE534E01020,539620,KEIL,X,751289,KEIL$,EQ
INE534E01020,539620,KEIL,X,751290,KEIL$,RL
INE684D01025,539669,RGF,X,751297,RGF$,EQ
INE684D01025,539669,RGF,X,751298,RGF$,RL
INE671T01028,539884,DARSHANORNA,X,751326,DARSHANOR$,EQ
INE671T01028,539884,DARSHANORNA,X,751327,DARSHANOR$,RL
INE730R01042,539911,SNIM,XT,751332,SNIM$,EQ
INE858Q01019,539938,MIL,X,751335,MIL$,EQ
INE858Q01019,539938,MIL,X,751336,MIL$,RL
INE818R01011,540134,IISL,X,751371,IISL$,EQ
INE818R01011,540134,IISL,X,751372,IISL$,RL
INE298B01010,540174,SOUTHERNIN,X,751380,SOUTHERNI$,EQ
INE298B01010,540174,SOUTHERNIN,X,751381,SOUTHERNI$,RL
INE666Q01016,540204,EIKO,X,751390,EIKO$,EQ
INE666Q01016,540204,EIKO,X,751391,EIKO$,RL
INE632W01016,540654,GSTL,X,751434,GSTL$,EQ
INE632W01016,540654,GSTL,X,751435,GSTL$,RL
INE062Y01020,540730,MEHAI,X,751448,MEHAI$,EQ
INE062Y01020,540730,MEHAI,X,751449,MEHAI$,RL
INE669Y01022,540786,SHARIKA,B,751454,SHARIKA$,EQ
INE669Y01022,540786,SHARIKA,B,751455,SHARIKA$,RL
INE063Z01017,540936,GGL,B,751466,GGL$,EQ
INE063Z01017,540936,GGL,B,751467,GGL$,RL
INE380Z01015,541144,ACTIVE,T,751478,ACTIVE$,EQ
INE838Z01012,541444,PALMJEWELS,B,751483,PALMJEWEL$,EQ
INE838Z01012,541444,PALMJEWELS,B,751484,PALMJEWEL$,RL
INE00SW01015,542057,BCPL,T,751513,BCPL$,EQ
INE01GZ01011,542627,CHANDNIMACH,X,751523,CHANDNIMA$,EQ
INE01GZ01011,542627,CHANDNIMACH,X,751524,CHANDNIMA$,RL
INE01BL01012,542628,NSL,B,751525,NSL$,EQ
INE01BL01012,542628,NSL,B,751526,NSL$,RL
INE374E01021,542669,BMW,B,751530,BMW$,EQ
INE374E01021,542669,BMW,B,751531,BMW$,RL
INE165G01010,542911,ASSAMENT,X,751549,ASSAMENT$,EQ
INE165G01010,542911,ASSAMENT,X,751550,ASSAMENT$,RL
INE0ALI01010,543230,ADVAIT,B,751561,ADVAIT$,EQ
INE0ALI01010,543230,ADVAIT,B,751562,ADVAIT$,RL
INE05CY01014,543531,TIERRA,X,751575,TIERRA$,EQ
INE05CY01014,543531,TIERRA,X,751576,TIERRA$,RL
INE825B01010,543860,JAFINANCE,X,751583,JAFINANCE$,EQ
INE825B01010,543860,JAFINANCE,X,751584,JAFINANCE$,RL
INE210F01016,543914,SWATIPRO,X,751585,SWATIPRO$,EQ
INE210F01016,543914,SWATIPRO,X,751586,SWATIPRO$,RL
INE301O01023,544467,NSDL,B,751611,NSDL$,EQ
INE301O01023,544467,NSDL,B,751612,NSDL$,RL
INE314N01028,503639,INDSOYA,XT,751656,INDSOYA$,BE
INE314N01028,503639,INDSOYA,XT,751657,INDSOYA$,RL
INE716F01012,504092,INDOKEM,XT,751670,INDOKEM$,BE
INE716F01012,504092,INDOKEM,XT,751671,INDOKEM$,RL
INE0LKP01014,504370,ZARDIINV,XT,751680,ZARDIINV$,BE
INE0LKP01014,504370,ZARDIINV,XT,751681,ZARDIINV$,RL
INE537L01010,504392,KRISHNA,XT,751684,KRISHNA$,BE
INE537L01010,504392,KRISHNA,XT,751685,KRISHNA$,RL
INE187U01015,504998,WMINIMT,P,751686,WMINIMT$,BE
INE0BTR01012,210476,SYNOPTICS,NS,17205,SYNOPTICS,SQ
INE0BTR01012,210476,SYNOPTICS,NS,17206,SYNOPTICS,ST
INE020B07HO1,211332,0,0,30982,RECLTD,N5
INE020B07HO1,211332,0,0,30983,RECLTD,U5
INF903J01M36,204421,0,0,3768,SMF542,MF
INE09N307018,974687,852GFL26,F,0,0,0
IN2620200054,207494,0,0,991,65NL30,SG
INE714D01020,522231,CONART,X,753778,CONART$,AF
INE714D01020,522231,CONART,X,755469,CONART$,BL
INE714D01020,522231,CONART,X,31699,CONART$,EQ
INE714D01020,522231,CONART,X,31700,CONART$,RL
IN002024X136,804929,91TB19924,G,24092,91D190924,TB
IN2420210063,208634,0,0,8576,727ML32,SG
INE956L07076,974326,950MFSPL26,F,0,0,0
INE08XP07217,975713,119ACAP26,F,0,0,0
INE406T01011,204429,0,0,0,0,0
INE008A08Q98,972459,1125IDBI29,F,0,0,0
INE366T07162,974255,1379LMPL26,F,0,0,0
INE549K08434,975033,1005MFL29A,F,0,0,0
INE121A07QW3,938584,830CIFC26,F,15370,830CIFC26,N2
INE121A07QW3,938584,830CIFC26,F,15371,830CIFC26,U2
INE0K4D01020,210308,QUICKTOUCH,NS,15289,QUICKTOUCH,SL
INE0K4D01020,210308,QUICKTOUCH,NS,15290,QUICKTOUCH,SQ
INE0K4D01020,210308,QUICKTOUCH,NS,15294,QUICKTOUCH,ST
INE0K4D01020,210308,QUICKTOUCH,NS,15285,QUICKTOUCH,SM
INE865D01012,531550,JHACC,XT,754246,JHACC$,AF
INE865D01012,531550,JHACC,XT,756085,JHACC$,BL
INE865D01012,531550,JHACC,XT,750572,JHACC$,EQ
INE865D01012,531550,JHACC,XT,752334,JHACC$,BE
INE865D01012,531550,JHACC,XT,752335,JHACC$,RL
IN9256A01059,204430,0,0,6619,ZEEL,L2
IN9256A01059,204430,0,0,6620,ZEEL,R2
IN9256A01059,204430,0,0,6763,ZEEL,V2
INF200KA19C4,543448,SFMP58DD,F,0,0,0
IN1420250046,213537,0,0,757912,689GA35,SG
IN1720240051,211769,0,0,24486,735HP34,SG
IN2520210013,207881,0,0,3523,69MZ33,SG
IN3520240059,212569,0,0,29922,719CG35,SG
INE925Y01036,208643,GODHA,NT,1607,GODHA,EQ
INE925Y01036,208643,GODHA,NT,1608,GODHA,RL
INE925Y01036,208643,GODHA,NT,1610,GODHA,BE
INE925Y01036,208643,GODHA,NT,1611,GODHA,BL
INE925Y01036,208643,GODHA,NT,1613,GODHA,IQ
INE0J1E01027,212140,KCK,NS,10293,KCK,SM
INE0J1E01027,212140,KCK,NS,10294,KCK,SL
INE0J1E01027,212140,KCK,NS,10295,KCK,SQ
INE0J1E01027,212140,KCK,NS,10296,KCK,ST
INE505V01016,544461,EUROBOND,B,757954,EUROBOND,RL
INE505V01016,544461,EUROBOND,B,757972,EUROBOND,BE
INE505V01016,544461,EUROBOND,B,757973,EUROBOND,BL
INE505V01016,544461,EUROBOND,B,757974,EUROBOND,IQ
INE505V01016,544461,EUROBOND,B,757953,EUROBOND,EQ
INE505V01016,544461,EUROBOND,B,7331,EUROBOND,SM
INE505V01016,544461,EUROBOND,B,7332,EUROBOND,SL
INE505V01016,544461,EUROBOND,B,7336,EUROBOND,SQ
INE505V01016,544461,EUROBOND,B,7338,EUROBOND,ST
INF109KC1036,540832,IPRU3022,F,0,0,0
INF179KC1CQ7,543508,H1876D46DQ,F,8774,H1876D46DQ,MF
INE0OK720014,211827,0,0,24690,NIRMAN-RE,SL
INE0OK720014,211827,0,0,24691,NIRMAN-RE,SQ
INE0OK720014,211827,0,0,24692,NIRMAN-RE,SM
INE0OK720014,211827,0,0,24689,NIRMAN-RE,ST
IN1520220105,810891,775GJ32,G,11400,775GJ32,SG
INE942C01045,506879,GUJTHEM,B,29734,GUJTHEM,RL
INE942C01045,506879,GUJTHEM,B,29735,GUJTHEM,BL
INE942C01045,506879,GUJTHEM,B,29740,GUJTHEM,BE
INE942C01045,506879,GUJTHEM,B,29741,GUJTHEM,IQ
INE942C01045,506879,GUJTHEM,B,29731,GUJTHEM,EQ
INE248U07FV7,976698,OPL16525,F,0,0,0
INF204KC1188,543342,NIMFHGAP,F,0,0,0
INE081A14FM9,729224,TSL170425,F,0,0,0
INE377Y07516,976075,756BHFL34,F,0,0,0
INE397H01017,532740,LOKESHMACH,B,28088,LOKESHMACH,IQ
INE397H01017,532740,LOKESHMACH,B,16068,LOKESHMACH,RL
INE397H01017,532740,LOKESHMACH,B,13436,LOKESHMACH,EQ
INE397H01017,532740,LOKESHMACH,B,13439,LOKESHMACH,BE
INE397H01017,532740,LOKESHMACH,B,13440,LOKESHMACH,BL
INE831R07425,975455,820ABHF27,F,22925,820ABHF27,N5
INE831R07425,975455,820ABHF27,F,22926,820ABHF27,U5
INE01I507646,938194,975KLM25,F,0,0,0
INE053F08296,974679,774IRFC38,F,0,0,0
INE148I07PA7,938810,925SCL25,F,19757,925SCL25,U5
INE148I07PA7,938810,925SCL25,F,19756,925SCL25,N5
INE065507217,959244,1325AFI25A,F,0,0,0
IN1720230045,210462,0,0,17101,75HP38,SG
INE694X20014,750728,GGENG-RE,R,0,0,0
INE148I07UT7,939795,1075SCL34A,F,25568,1025SCL34C,N1
INE148I07UT7,939795,1075SCL34A,F,25569,1025SCL34C,U1
INF109KC1DO5,541375,IPRU9302,F,0,0,0
INE442H14451,729123,ABL270325,F,0,0,0
IN1520220048,810862,765GJ29,G,10233,765GJ29,SG
INF179KB18R8,212976,0,0,5438,H1372D42DD,MF
INE091G01026,532976,JAIBALAJI,A,27956,JAIBALAJI,IQ
INE091G01026,532976,JAIBALAJI,A,15960,JAIBALAJI,RL
INE091G01026,532976,JAIBALAJI,A,11256,JAIBALAJI,EQ
INE091G01026,532976,JAIBALAJI,A,12238,JAIBALAJI,BL
INE091G01026,532976,JAIBALAJI,A,14076,JAIBALAJI,BE
INE020B08EI8,974757,751REC26,F,0,0,0
INE423A14XW5,729927,AEL280725,F,0,0,0
INE293N01016,526269,CRSTCHM,X,750010,CRSTCHM$,EQ
INE293N01016,526269,CRSTCHM,X,750011,CRSTCHM$,RL
INE293N01016,526269,CRSTCHM,X,753917,CRSTCHM$,AF
INE293N01016,526269,CRSTCHM,X,755608,CRSTCHM$,BL
INE549K07DY8,939445,915MFCL27,F,0,0,0
IN2220240203,211919,0,0,24993,725MH44,SG
INE883F07280,974583,83AHFL28,F,0,0,0
INE0NR607025,975770,795CHT44,F,0,0,0
IN2920210084,207902,0,0,3638,61RJ26,SG
IN0020130012,206460,0,0,7035,716GS2023,GS
INE980D01019,521226,UNIROYAL,X,755446,UNIROYAL$,BL
INE980D01019,521226,UNIROYAL,X,753755,UNIROYAL$,AF
INE980D01019,521226,UNIROYAL,X,31658,UNIROYAL$,EQ
INE980D01019,521226,UNIROYAL,X,31659,UNIROYAL$,RL
INF179KA1IB8,212804,0,0,2231,H3360D30DG,MF
INF903JA1054,204453,0,0,14727,CP7DD,MF
INE053F08098,973223,699IRFC41,F,0,0,0
IN002021Y494,804564,182TB180822,G,8203,182D180822,TB
DUMMY0000026,208484,0,0,18069,REL100NAV,EQ
INF109KC1028,540831,IPRU3021,F,0,0,0
INF204KB19P6,543167,10GPG,F,0,0,0
INE134E08DI3,950464,905PFCL25,F,0,0,0
INE523L07AO8,977054,9NWIL27A,F,0,0,0
IN9273A01047,890217,APLABPP,XT,758915,APLABPP$,BL
IN9273A01047,890217,APLABPP,XT,753145,APLABPP$,E1
IN9273A01047,890217,APLABPP,XT,753150,APLABPP$,X1
INF109KB13X4,540747,IPRU9211,F,0,0,0
INE477L07BF3,939987,IHF261224A,F,28875,IHF261224A,U1
INE477L07BF3,939987,IHF261224A,F,28874,IHF261224A,N1
